Timestamp,Email Address,Nama,Umur,Asal Universitas,Jurusan,Saya merasa lebih mudah memahami logika pemrograman jika dijelaskan melalui diagram alur (flowchart),Saya lebih suka menonton video tutorial koding daripada mendengarkan penjelasan suara saja.,Penggunaan warna yang berbeda pada kode (seperti di VS Code) sangat membantu saya mengenali struktur program.,Saya sering membayangkan bagaimana alur data mengalir dalam program seperti sebuah peta di pikiran saya,Saya lebih mudah mengingat perintah Python jika saya pernah melihatnya dalam bentuk infografis atau skema.,Saya merasa lebih cepat paham jika instruktur menjelaskan materi Python secara lisan di depan kelas/webinar.,Mendengarkan diskusi atau tanya jawab antar teman tentang suatu error membantu saya menemukan solusi.,Saya sering mengulang-ulang penjelasan guru di dalam hati atau dengan suara pelan untuk memahami konsep yang sulit.,Saya lebih suka mengikuti kursus yang menyediakan banyak sesi live session atau podcast teknis.,Instruksi yang diberikan melalui suara lebih mudah saya ikuti daripada instruksi yang hanya tertulis di layar.,Saya lebih suka membaca dokumentasi resmi atau buku teks Python untuk mendalami suatu materi.,Saya merasa harus menulis catatan atau rangkuman teks sendiri agar benar-benar memahami cara kerja sebuah fungsi.,Saya sangat menyukai penjelasan materi yang disajikan dalam bentuk daftar poin (bullet points) atau daftar langkah-langkah.,"Saat mencari solusi di internet, saya lebih memilih membaca artikel blog atau StackOverflow daripada menonton video.",Membaca komentar di dalam kode sangat membantu saya memahami tujuan dari baris kode tersebut.,Saya merasa bosan jika harus membaca teori terlalu lama tanpa mencoba langsung mengetik kodenya di komputer.,"Saya lebih cepat paham melalui metode trial and error (mencoba, salah, lalu memperbaiki sendiri).",Mengikuti tutorial live coding di mana saya mengetik bersamaan dengan instruktur adalah cara belajar favorit saya.,Saya lebih mudah memahami konsep Python jika saya mengaplikasikannya langsung ke dalam proyek nyata.,Saya merasa lebih percaya diri dengan kemampuan saya setelah berhasil memecahkan masalah koding secara mandiri.
2026-05-06 00:27:11,gadang12@yahoo.com,Sutan Kanda Budiyanto,20 - 24 Tahun,Binus bandung,Ilmu komunikasi ,5,3,2,3,1,3,2,4,2,1,4,3,4,4,4,4,4,3,2,5
2026-04-08 10:56:39,xhartati@yahoo.com,Viktor Aryani,15 - 19 Tahun,Universitas Negeri Semarang,Psikologi ,4,4,5,5,2,1,5,1,5,4,2,5,4,4,5,4,2,4,4,3
2026-05-03 00:43:15,pyulianti@yahoo.com,Rachel Lailasari,20 - 24 Tahun,Binus University,Manajemen Informatika,5,4,5,5,4,3,4,4,5,3,2,3,4,3,5,4,3,3,3,4
2026-04-10 18:45:19,lurhur00@yahoo.com,"Rini Usamah, S.Ked",15 - 19 Tahun,Binus,Kedokteran Gigi,4,4,4,5,5,4,2,5,5,4,5,5,5,5,4,4,5,4,3,3
2026-04-19 01:37:31,jrahimah@hotmail.com,Endah Hasanah,20 - 24 Tahun,Uhamka,Branding,4,4,2,5,4,4,4,4,4,2,4,5,4,4,4,3,4,5,4,5
2026-04-18 22:16:45,simanjuntaksabrina@yahoo.com,Agnes Damanik,> 25 Tahun,STIKOM Poltek Cirebon ,Ilmu komunikasi ,4,3,5,4,1,5,5,5,4,3,4,4,4,4,3,1,3,4,4,5
2026-05-02 23:56:38,gaiman48@yahoo.com,Rachel Prakasa,20 - 24 Tahun,UNJ,Ilmu olahraga ,4,4,3,5,5,2,5,4,4,2,5,4,5,2,4,4,5,5,4,3
2026-04-20 09:04:34,uputra@yahoo.com,Kanda Narpati,20 - 24 Tahun,IPB university ,Administrasi Niaga,2,1,5,4,4,5,4,5,4,4,5,5,4,5,1,5,5,3,3,3
2026-04-07 18:30:27,hasna59@yahoo.com,"R.A. Tania Wijayanti, S.Psi",> 25 Tahun,Universitas Sumatera Utara ,Statistika terapan dan Komputasi ,3,4,3,4,1,5,4,5,1,5,5,4,4,1,5,3,5,5,1,5
2026-04-16 08:44:48,sdongoran@hotmail.com,Sabri Iswahyudi,15 - 19 Tahun,ITS,Sastra Jepang,5,4,5,4,3,4,5,3,4,2,3,5,5,4,3,5,2,3,2,2
2026-04-22 07:07:54,yhalim@yahoo.com,"Ir. Prayitna Purwanti, S.Ked",20 - 24 Tahun,Universitas Muhammadiyah Surakarta (UMS),Sastra Belanda,5,5,5,5,4,5,2,5,3,4,3,4,3,5,4,5,4,4,4,3
2026-04-09 23:33:03,pyuliarti@gmail.com,Endah Kusmawati,15 - 19 Tahun,Universitas Sumatera Utara ,perbankan,5,2,1,2,1,5,5,5,5,4,4,4,4,5,5,1,3,5,5,2
2026-04-17 17:20:09,lasmono36@yahoo.com,Latif Usamah,> 25 Tahun,BINUS University,Manajemen,4,4,5,4,4,1,5,5,4,4,5,3,4,4,2,4,4,4,2,4
2026-04-10 17:54:11,hutagalunglanjar@hotmail.com,Elvina Winarno,15 - 19 Tahun,Universitas Sumatera Utara ,Psikologi ,3,5,4,4,2,3,4,4,5,5,5,4,1,4,5,3,4,1,4,4
2026-04-07 02:34:07,bandriani@gmail.com,"T. Waluyo Saptono, S.Gz",20 - 24 Tahun,UNJ,Teknik Informatika ,5,5,5,4,4,3,5,4,5,5,4,4,2,1,5,4,4,3,4,5
2026-04-30 15:01:48,uwastuti@gmail.com,"Lili Nugroho, S.IP",> 25 Tahun,Unesa,Ssd,5,4,5,3,4,4,5,4,5,5,4,4,4,3,5,3,2,2,5,4
2026-04-19 12:52:46,bagusyolanda@yahoo.com,"Hasta Yulianti, S.I.Kom",> 25 Tahun,IPB university ,perbankan,5,4,4,2,4,4,2,2,5,4,4,5,4,3,3,5,4,4,5,4
2026-04-25 06:03:33,yosefmarpaung@gmail.com,Usyi Tampubolon,15 - 19 Tahun,Universitas Airlangga,Manajemen Perhotelan,5,4,4,4,4,4,4,4,3,5,5,4,4,3,4,3,5,5,5,3
2026-04-09 23:24:41,gunartokania@yahoo.com,"Mahmud Haryanto, M.Pd",> 25 Tahun,Universitas Negeri Semarang ,Kedokteran Gigi,4,3,3,5,5,3,5,2,4,4,4,4,4,4,4,4,2,3,2,5
2026-04-11 02:41:55,jamalia38@gmail.com,"Azalea Saptono, S.Farm",15 - 19 Tahun,Binus,Kelautan,2,2,5,4,2,4,4,5,4,4,4,5,5,5,5,4,5,5,5,3
2026-04-10 20:49:28,yahya64@hotmail.com,Edward Saragih,20 - 24 Tahun,Universitas Sumatera Utara ,Computer science,3,5,3,5,4,4,4,4,5,5,5,4,4,1,4,4,4,3,3,3
2026-04-18 11:05:41,eyuliarti@gmail.com,Raisa Setiawan,> 25 Tahun,Universitas Diponegoro ,Pendidikan Akuntansi,4,5,5,5,1,4,1,4,4,4,4,5,4,1,3,5,2,5,1,4
2026-05-06 23:29:20,nasim83@gmail.com,Darijan Hidayat,> 25 Tahun,Politeknik Astra,sistem informasi,4,4,4,4,3,2,2,5,2,5,3,4,3,5,5,5,4,4,5,4
2026-04-22 05:19:36,clara89@gmail.com,Anastasia Saptono,> 25 Tahun,Universitas Brawijaya ,Hukum ,4,5,4,4,5,2,2,3,4,5,5,2,5,3,5,5,5,4,5,3
2026-04-21 19:49:49,sarahwibisono@hotmail.com,Dt. Ganda Ardianto,20 - 24 Tahun,UNJ,ekonomi ,4,5,5,4,5,3,5,4,3,3,3,4,4,1,4,4,4,4,4,5
2026-04-08 23:02:52,raisa10@yahoo.com,drg. Humaira Ramadan,15 - 19 Tahun,ugm,Computer science - Intelligent system,3,5,4,5,4,4,4,2,3,4,4,2,4,5,2,4,4,4,4,4
2026-04-25 17:27:19,nurul13@hotmail.com,"R.A. Olivia Damanik, M.Ak",20 - 24 Tahun,Universitas Trilogi,Teknologi Pangan,4,5,4,4,1,4,4,2,4,2,4,4,4,5,3,1,5,3,5,5
2026-04-30 05:34:24,balangga07@hotmail.com,Sutan Laksana Wijaya,> 25 Tahun,Universitas Telkom ,Manajemen Perhotelan,5,4,4,2,3,5,5,2,4,3,5,5,5,1,4,4,4,4,4,5
2026-04-14 21:34:04,zpurwanti@gmail.com,Tirta Anggriawan,> 25 Tahun,Universitas Indraprasta,Media Production,4,4,2,4,2,3,5,5,5,2,5,3,4,2,4,4,4,3,4,4
2026-05-03 00:17:34,lriyanti@hotmail.com,"Umay Saptono, S.Ked",> 25 Tahun,Universitas Muhammadiyah Surakarta (UMS),Sejarah ,4,4,1,4,3,4,4,5,4,3,5,4,4,5,5,4,4,4,4,5
2026-04-09 18:38:50,gunartogalur@hotmail.com,R. Nurul Iswahyudi,15 - 19 Tahun,Institut Pertanian Bogor,Kehutanan ,2,3,3,4,4,4,5,5,4,4,5,4,5,5,5,5,5,5,3,5
2026-04-11 21:25:31,purwantorahimah@gmail.com,Ir. Widya Wijaya,> 25 Tahun,Unesa,ilmu Komunikasi ,5,5,4,5,2,5,4,4,5,1,4,5,2,5,5,1,1,5,5,5
2026-05-03 10:08:42,kasimnasyidah@hotmail.com,Olivia Gunawan,> 25 Tahun,UGM,Sastra Belanda,4,5,4,5,2,3,1,2,5,4,3,5,2,3,2,5,3,4,2,4
2026-04-11 09:40:58,uwaiscakrabirawa@hotmail.com,Aditya Widodo,20 - 24 Tahun,Binus University,Mechatronics engineering ,3,4,2,4,5,4,5,5,3,4,4,2,5,3,4,3,2,4,4,4
2026-04-21 15:19:45,ghaliyati51@gmail.com,"Puti Puput Farida, S.Sos",15 - 19 Tahun,Universitas Sumatera Utara ,Ssd,2,1,4,4,4,2,2,5,5,4,4,5,3,4,4,3,4,4,5,5
2026-04-14 22:46:38,baktianto97@gmail.com,"Nyana Ardianto, S.Gz",> 25 Tahun,Binus University,Computer Science,5,4,2,2,4,4,4,4,3,1,5,4,5,1,4,2,3,5,5,3
2026-04-08 15:17:57,sabar47@yahoo.com,Jamil Rajata,15 - 19 Tahun,Binus University ,Hukum ,5,4,3,4,1,4,5,5,4,4,4,2,5,1,4,4,3,5,5,2
2026-04-07 05:53:11,bakidinusada@hotmail.com,Marsudi Nashiruddin,20 - 24 Tahun,Telkom university surabaya ,Manajemen ,1,4,5,4,5,5,3,5,5,5,2,4,4,5,4,4,4,5,5,4
2026-04-29 21:23:44,sarah22@yahoo.com,Zizi Pradipta,> 25 Tahun,ub,Ilmu komunikasi ,4,5,3,4,3,4,4,5,4,3,1,4,4,4,3,3,2,5,1,5
2026-04-19 01:15:50,ejayulianti@gmail.com,Warsita Fujiati,15 - 19 Tahun,IPB university ,pertambangan,3,5,1,3,4,4,3,4,4,5,4,5,5,4,4,5,3,2,3,3
2026-05-06 16:28:05,wawan20@gmail.com,dr. Endra Prayoga,20 - 24 Tahun,Telkom university surabaya ,Teknik Informatika dan Komputer ,4,3,2,5,3,4,5,4,4,4,5,1,5,4,5,4,5,3,4,4
2026-05-06 02:49:47,luhungyolanda@hotmail.com,Puspa Wibowo,15 - 19 Tahun,Universitas Negeri Jakarta,perbankan,5,4,4,3,2,5,4,5,5,3,2,3,4,1,4,4,4,3,2,3
2026-04-28 21:39:37,ana11@hotmail.com,Gamblang Susanti,15 - 19 Tahun,Universitas Indonesia ,a,4,4,5,5,4,5,4,5,1,3,2,4,4,5,4,3,5,4,5,3
2026-04-26 01:28:07,mandalasetya@gmail.com,Cakrabirawa Mandala,20 - 24 Tahun,Universitas Negeri Semarang,ekonomi ,5,5,5,4,3,5,5,5,4,4,1,4,3,4,4,2,5,4,5,4
2026-04-08 05:06:28,habibiemas@hotmail.com,Jasmin Widiastuti,20 - 24 Tahun,ITB,akuntansi,4,5,4,3,5,4,4,5,5,1,4,1,4,4,4,4,2,1,5,4
2026-04-14 12:08:57,ulva51@yahoo.com,"Devi Mangunsong, S.IP",15 - 19 Tahun,Universitas Telkom Bandung,teknik mesin,4,3,5,5,2,5,4,4,4,4,3,5,4,3,4,4,5,4,4,4
2026-04-23 22:26:13,dianagunarto@yahoo.com,Ina Wulandari,15 - 19 Tahun,Pnj,sastra inggris ,1,4,4,4,2,4,4,4,5,4,4,1,3,5,4,5,4,5,5,4
2026-04-24 17:45:45,wastutinyana@hotmail.com,"Joko Mustofa, M.Kom.",20 - 24 Tahun,Binus University ,fisika ,5,4,4,4,4,3,2,4,5,5,4,5,4,4,3,4,4,4,3,5
2026-04-11 01:33:03,puputmaulana@gmail.com,Gading Pratama,> 25 Tahun,Bina Nusantara ,Hukum,2,1,4,2,4,5,5,1,2,2,5,4,5,2,1,5,2,5,2,3
2026-04-25 20:29:15,sadinawijaya@hotmail.com,"Dr. Ami Mardhiyah, S.Farm",> 25 Tahun,Bina Nusantara ,Manajemen Informatika,5,5,5,1,4,4,4,5,5,4,5,5,5,4,2,3,4,4,3,3
2026-04-07 13:49:05,mitra59@yahoo.com,"Paris Haryanti, S.I.Kom",> 25 Tahun,STIKOM Poltek Cirebon ,Matematika dan IPA ,3,5,4,2,5,4,4,5,5,4,3,2,2,4,5,4,3,4,3,4
2026-04-11 14:04:59,alikalazuardi@yahoo.com,Daryani Anggriawan,> 25 Tahun,Binus University,Sistem Informasi ,5,3,4,4,4,4,4,5,4,5,1,3,5,5,2,2,4,3,3,3
2026-04-07 17:30:10,mlazuardi@yahoo.com,Zizi Widiastuti,20 - 24 Tahun,Universitas Indonesia ,Manajemen ,5,4,5,5,5,2,5,5,4,4,4,4,5,1,4,5,4,5,4,5
2026-04-23 21:07:00,akarsana86@gmail.com,Ridwan Gunarto,15 - 19 Tahun,Unesa,teknik mesin,3,4,5,3,4,3,4,4,5,4,4,4,5,5,4,4,5,4,4,5
2026-04-21 20:49:41,zulkarnaincaturangga@yahoo.com,Ibrahim Mangunsong,20 - 24 Tahun,Institut Pariwisata dan Bisnis Internasional ,Teknik Mesin,4,4,2,4,1,4,4,4,5,4,2,4,3,4,4,4,2,5,4,4
2026-04-21 16:17:08,sitompuljefri@hotmail.com,Gadang Permata,15 - 19 Tahun,Universitas Telkom Bandung,Ilmu Ekonomi ,5,4,4,5,5,4,1,4,5,2,4,5,5,4,4,2,4,4,3,4
2026-04-29 16:28:18,alambana45@gmail.com,Humaira Marbun,20 - 24 Tahun,Universitas Pembangunan Nasional Veteran Jakarta,Sistem Informasi ,4,4,3,5,3,4,3,1,2,5,5,5,2,5,1,5,4,4,5,4
2026-04-06 22:05:37,bancar64@hotmail.com,Rahman Wibisono,15 - 19 Tahun,Universitas Indonesia ,Kelautan,5,4,5,5,5,5,4,5,4,1,4,5,5,5,4,4,5,4,4,2
2026-05-04 19:35:02,pratiwiiriana@gmail.com,"Dt. Sidiq Damanik, S.E.",> 25 Tahun,ub,Computer Science ,5,4,3,4,4,5,4,5,5,4,2,5,1,4,2,4,5,4,2,3
2026-05-03 08:32:35,wardayawacana@gmail.com,"drg. Reksa Sihombing, S.IP",15 - 19 Tahun,Universitas Indonesia ,Ilmu pendidikan ,4,5,5,4,5,3,5,5,4,2,2,2,4,4,3,5,4,5,5,5
2026-04-26 07:58:11,prasetyosimbolon@gmail.com,Cagak Marbun,15 - 19 Tahun,Universitas Negeri Semarang ,ekonomi ,4,2,4,1,1,3,4,3,5,4,5,5,4,4,5,2,2,3,5,5
2026-04-15 07:21:16,ahardiansyah@gmail.com,Dina Pangestu,15 - 19 Tahun,UPN veteran Jakarta ,Ilmu komunikasi ,1,4,3,5,5,4,5,2,4,5,5,3,5,4,5,1,2,5,4,5
2026-04-26 01:57:45,karnayolanda@gmail.com,Hj. Jelita Haryanto,20 - 24 Tahun,Binus,Computer Science ,4,5,4,4,3,4,4,5,5,2,2,4,5,4,5,4,4,2,5,3
2026-04-28 21:02:26,yuliartilegawa@hotmail.com,Hasim Susanti,15 - 19 Tahun,Universitas Diponegoro ,Teknik Sipil,2,2,4,2,4,5,1,3,4,5,4,4,1,4,3,5,4,5,5,1
2026-05-04 04:03:57,knamaga@hotmail.com,"Drs. Kamaria Hartati, S.I.Kom",15 - 19 Tahun,UGM,Manajemen ,5,5,5,4,1,3,3,4,4,5,4,4,5,3,4,4,4,4,1,3
2026-05-05 03:49:38,pangestukadir@hotmail.com,Mutia Safitri,15 - 19 Tahun,Uhamka,Statistika terapan dan Komputasi ,5,5,2,4,5,4,5,5,4,5,5,4,3,4,5,4,4,2,4,4
2026-04-08 17:03:51,rahayu61@yahoo.com,"T. Paiman Sitompul, M.Farm",20 - 24 Tahun,Universitas Diponegoro ,Manajemen ,5,4,1,4,5,4,4,4,1,4,5,5,5,5,4,4,5,5,4,5
2026-05-02 23:12:15,tedi31@yahoo.com,Lalita Nasyidah,> 25 Tahun,Pnj,Manajemen,4,5,5,4,1,3,4,4,5,1,4,4,4,4,4,4,5,4,5,1
2026-05-02 15:36:33,saragihatma@gmail.com,"Puti Laila Winarsih, S.Gz",15 - 19 Tahun,UNNES,STEI,2,4,4,4,5,5,5,4,4,5,3,2,1,4,5,4,2,1,5,5
2026-04-12 00:36:14,yahyasudiati@yahoo.com,"Karta Hakim, S.Ked",15 - 19 Tahun,Universitas Muhammadiyah Surakarta (UMS),Manajemen Perhotelan,1,4,3,4,5,5,5,4,1,4,2,5,3,3,4,4,4,4,3,3
2026-04-14 00:24:43,hildasaragih@gmail.com,"drg. Sadina Padmasari, S.Sos",> 25 Tahun,ASTRAtech,Akuntansi,4,4,5,4,4,5,4,2,4,4,4,5,4,4,3,4,5,5,5,4
2026-04-24 12:12:01,karyapranowo@hotmail.com,Ella Situmorang,> 25 Tahun,BINUS ,Ilmu pendidikan ,2,1,4,4,5,2,5,1,5,5,4,5,2,2,3,5,3,1,4,5
2026-04-17 20:17:36,hardiansyahlukita@yahoo.com,"KH. Rizki Zulkarnain, M.Ak",15 - 19 Tahun,ITB,ekonomi,5,4,5,4,5,1,5,4,4,5,2,4,4,5,2,1,1,4,4,4
2026-04-18 06:17:27,samosircatur@hotmail.com,Wasis Putra,20 - 24 Tahun,BINUS,Creativepreneurship,4,5,5,5,4,4,4,2,5,4,5,5,4,2,1,3,3,1,4,5
2026-05-03 12:41:48,eman27@yahoo.com,"Sutan Lembah Wahyudin, S.Pd",20 - 24 Tahun,Universitas Palangkaraya ,Ilmu olahraga ,4,5,5,4,4,5,3,4,5,3,4,3,5,3,4,4,5,3,3,3
2026-05-04 23:02:15,prabawa83@yahoo.com,"R.A. Silvia Mulyani, M.Pd",20 - 24 Tahun,Binus University,Teknik ,2,5,4,2,5,4,5,3,4,4,4,4,3,1,4,3,3,4,4,5
2026-04-21 12:35:47,kenziehalim@hotmail.com,Sabri Hasanah,20 - 24 Tahun,IPB,Sejarah ,5,4,4,4,4,5,4,2,3,4,5,5,4,4,5,4,3,4,2,4
2026-04-28 01:34:24,hprabowo@gmail.com,H. Warsita Winarsih,15 - 19 Tahun,Unesa,Ekonomi ,4,5,5,1,3,4,5,5,2,1,3,5,4,4,4,4,4,4,5,4
2026-04-24 11:32:32,mandasariasmuni@hotmail.com,dr. Jamalia Ramadan,> 25 Tahun,Universitas Indonesia,Pertanian ,1,5,4,4,3,3,4,5,4,5,1,4,4,4,4,3,4,5,1,4
2026-05-04 21:24:01,pradiptahamima@yahoo.com,Diah Mandala,20 - 24 Tahun,unj,Ilmu olahraga ,4,4,4,5,5,5,4,5,5,4,4,5,2,4,4,4,2,2,5,5
2026-04-28 18:19:29,pkuswoyo@hotmail.com,Ratih Suryono,20 - 24 Tahun,Universitas Negeri Jakarta,Computer Science ,4,4,3,3,4,4,4,4,5,5,5,4,4,1,4,4,3,3,4,5
2026-04-24 21:39:33,nugrohogara@hotmail.com,Wage Manullang,> 25 Tahun,Unesa,Mechatronics engineering ,2,3,4,4,4,3,4,4,4,4,1,5,1,5,3,2,3,5,3,1
2026-04-24 18:16:43,raden01@yahoo.com,Kezia Hutasoit,15 - 19 Tahun,Undip,Kedokteran ,3,5,4,3,4,5,5,3,5,4,4,4,4,3,3,4,4,2,4,5
2026-04-07 01:12:33,fsamosir@hotmail.com,Daliono Narpati,20 - 24 Tahun,Universitas Telkom Bandung,Arkeologi,5,3,3,4,3,4,2,5,3,5,2,2,4,5,5,4,4,4,4,5
2026-04-22 01:56:39,gandi59@hotmail.com,Rahman Tampubolon,15 - 19 Tahun,Prasetiya Mulya,fisika,4,4,5,5,4,5,2,4,5,1,4,5,5,3,4,2,4,3,5,4
2026-04-28 06:56:49,rosmanbudiman@yahoo.com,Siti Irawan,15 - 19 Tahun,Universitas Muhammadiyah Surakarta (UMS),perbankan,4,4,4,3,2,3,4,4,1,4,3,3,3,4,3,5,4,5,5,5
2026-04-13 17:41:40,usamahdina@yahoo.com,dr. Kezia Saragih,20 - 24 Tahun,De Montfort University,Matematika dan IPA ,4,4,2,4,3,2,5,4,5,3,2,4,5,5,4,5,3,5,5,5
2026-04-23 20:29:05,ksaefullah@gmail.com,Wulan Puspasari,> 25 Tahun,Universitas Pembangunan Nasional Veteran Jakarta,Statistika terapan dan Komputasi ,4,4,3,4,5,4,5,5,4,5,1,4,5,5,4,5,4,5,4,5
2026-05-05 03:26:53,najmudinkemal@gmail.com,Cut Salsabila Uwais,> 25 Tahun,Universitas Negeri Surabaya ,Akuntansi ,4,4,3,5,5,5,2,5,3,3,4,4,5,5,1,3,5,1,1,2
2026-04-07 17:32:48,olgayuniar@hotmail.com,Safina Hastuti,15 - 19 Tahun,Institut Pariwisata dan Bisnis Internasional ,Sistem Informasi,3,5,5,3,4,4,3,3,4,4,4,1,3,5,4,5,4,5,2,3
2026-04-20 21:47:03,kanggraini@yahoo.com,"Galur Usamah, S.Kom",15 - 19 Tahun,Unpad,Informatika,4,5,3,5,3,4,5,5,4,3,5,4,3,5,3,4,4,5,4,5
2026-04-11 21:47:26,utamipranata@gmail.com,"Laras Prakasa, M.TI.",20 - 24 Tahun,BINUS University,akuntansi,4,3,4,4,4,3,3,4,4,4,4,5,2,5,5,5,4,4,1,4
2026-05-06 05:19:23,hasnayulianti@yahoo.com,Cut Dalima Maheswara,> 25 Tahun,Binus bandung,Teknik Mesin,4,4,4,4,5,3,4,4,5,4,2,4,5,5,3,2,4,4,4,5
2026-05-05 10:18:42,susantisoleh@hotmail.com,R. Dimaz Usamah,20 - 24 Tahun,UPN veteran Jakarta ,Kedokteran,1,3,3,4,1,3,4,3,5,5,4,2,4,4,4,4,5,4,5,4
2026-04-10 16:44:46,irma42@yahoo.com,Malika Siregar,20 - 24 Tahun,Universitas Negeri Semarang ,Matematika dan IPA ,5,1,4,5,5,4,5,4,4,4,3,5,3,4,4,3,5,3,3,1
2026-05-05 21:02:41,rezalazuardi@gmail.com,Zulfa Budiyanto,20 - 24 Tahun,Binus University ,Teknik ,5,4,5,4,1,3,4,5,3,2,4,5,4,1,2,4,3,1,4,4
2026-05-04 17:04:29,oni02@yahoo.com,"Radit Maheswara, S.T.",20 - 24 Tahun,Unpad,Statistika dan Sains Data ,4,2,5,1,5,2,4,5,3,4,4,5,4,4,1,4,4,3,5,1
2026-04-13 17:55:27,capaprasasta@yahoo.com,Shania Sihombing,20 - 24 Tahun,Prasetiya Mulya,ilkom,5,4,5,5,4,4,4,4,5,4,4,4,3,4,5,4,4,4,3,3
2026-05-04 17:07:47,banawaanggraini@gmail.com,"Syahrini Suryatmi, S.Psi",20 - 24 Tahun,ASTRAtech,Sastra Belanda,4,3,5,4,3,4,5,5,5,5,2,4,4,5,4,5,4,5,2,5
2026-04-12 07:06:06,eminoktaviani@hotmail.com,Kenari Mandala,> 25 Tahun,UNJ,Teknologi Pangan,4,4,3,4,1,3,4,4,2,5,4,4,3,5,5,1,4,5,4,4
2026-05-05 15:35:29,dalimin56@yahoo.com,"Prayitna Hidayat, S.E.",20 - 24 Tahun,USU,Staterkom,5,5,4,3,5,1,4,4,4,3,4,5,4,2,4,3,4,4,5,5
2026-05-02 09:15:25,dpuspita@gmail.com,"Fitriani Saragih, S.H.",15 - 19 Tahun,Prasetiya Mulya,Kedokteran ,3,5,4,4,4,4,3,4,4,4,5,4,5,4,4,5,5,2,4,4
2026-04-07 01:45:28,hhartati@gmail.com,Icha Laksmiwati,20 - 24 Tahun,Universitas Palangkaraya ,Sistem Informasi,5,5,4,1,2,4,5,5,5,4,3,5,3,1,3,5,4,4,2,4
2026-05-05 00:41:06,safitrinilam@yahoo.com,"drg. Legawa Hidayat, S.E.",20 - 24 Tahun,Universitas Negeri Surabaya ,ilkom,5,2,4,5,3,5,4,5,4,5,4,2,4,5,4,3,4,4,4,4
2026-04-14 12:58:40,adika30@hotmail.com,Jessica Ardianto,> 25 Tahun,UGM,Sejarah ,3,5,4,2,5,5,5,5,4,4,4,5,4,3,4,3,5,1,4,4
2026-04-17 19:41:11,januarprima@gmail.com,"Saiful Zulkarnain, S.Kom",> 25 Tahun,Universitas Pembangunan Nasional Veteran Jakarta,Statistika Terapan dan Komputasi,4,4,4,1,5,2,1,5,5,4,5,4,5,4,4,4,4,5,5,4
2026-04-10 07:31:31,prabawa98@gmail.com,Mila Puspasari,15 - 19 Tahun,Binus University ,Ssd,4,3,5,3,3,2,2,5,4,5,4,3,5,4,4,4,3,4,2,5
2026-05-04 14:00:18,dongoranlalita@yahoo.com,Nugraha Kusmawati,> 25 Tahun,Universitas Gunadarma,Sistem Informasi,5,4,4,4,4,2,1,4,1,4,4,4,5,4,4,1,5,5,3,4
2026-04-17 01:25:40,ppratama@hotmail.com,Vicky Waskita,15 - 19 Tahun,Universitas Negeri Jakarta,Sastra Belanda,5,5,5,3,5,4,4,4,5,5,5,5,2,4,5,2,4,5,5,4
2026-04-14 00:19:31,bsihombing@yahoo.com,Gantar Siregar,15 - 19 Tahun,Institut Pariwisata dan Bisnis Internasional ,Akuntansi ,5,3,5,3,3,4,4,4,4,3,2,4,4,1,1,4,5,4,2,2
2026-04-27 10:08:47,rwacana@gmail.com,"Latif Habibi, S.Pd",> 25 Tahun,ASTRAtech,Manajemen ,5,4,5,4,4,4,3,4,3,4,4,4,3,5,5,4,4,2,5,5
2026-04-30 04:28:41,gsirait@hotmail.com,"Heru Wahyuni, M.Ak",15 - 19 Tahun,Unesa,Manajemen,4,4,5,3,4,5,2,2,5,5,4,4,2,3,5,5,2,4,5,2
2026-04-08 13:41:58,latuponodimaz@hotmail.com,Tgk. Ghaliyati Melani,> 25 Tahun,Bina Nusantara ,Mechatronics engineering ,5,5,1,3,3,4,4,4,4,4,2,2,4,4,5,2,5,3,2,4
2026-05-02 20:54:04,limarharyanti@yahoo.com,Kamal Prasetya,15 - 19 Tahun,UGM,Arkeologi,1,5,5,4,4,4,4,3,3,4,3,4,4,1,5,5,4,5,2,5
2026-04-07 23:54:58,tgunarto@yahoo.com,"Drs. Melinda Mayasari, S.Pt",20 - 24 Tahun,Binus University,Sejarah ,4,4,5,4,4,4,5,4,5,4,3,1,5,3,5,4,2,1,5,5
2026-04-26 06:32:41,xhassanah@hotmail.com,"Paramita Tarihoran, M.Pd",> 25 Tahun,Universitas Diponegoro ,Sistem Informasi ,4,3,2,5,2,4,2,4,4,1,3,4,5,3,5,2,5,5,4,5
2026-04-16 20:27:10,zfarida@hotmail.com,"Unggul Prayoga, S.H.",> 25 Tahun,Undip,Arkeologi,5,5,4,3,5,2,2,3,4,5,5,4,1,4,5,4,4,4,1,3
2026-04-18 08:15:14,sdabukke@gmail.com,"Ir. Cagak Latupono, M.TI.",15 - 19 Tahun,Telkom university surabaya ,Pendidikan Akuntansi,4,4,5,2,2,4,2,4,4,2,4,4,1,4,3,4,5,5,4,4
2026-04-19 01:00:12,prayitnapermata@gmail.com,Gatot Lazuardi,15 - 19 Tahun,Universitas Airlangga,Pertanian ,3,5,1,5,4,5,4,5,2,4,3,3,5,4,4,2,2,5,1,5
2026-04-15 18:53:35,kasiran26@gmail.com,H. Galih Suartini,15 - 19 Tahun,Institut Pertanian Bogor,Kedokteran Gigi,2,4,5,5,5,5,4,3,2,4,1,4,5,5,5,5,5,4,4,4
